平台,日期,评价时间,门店,城市,总体评分,口味评分,包装评分,配送评分,配送满意度,评价内容,回复,点赞,点踩,申诉,关键词,商品明细
美团,2026-08-12,2026-08-12T19:08:31,煌上煌酱鸭(佛山西樵星元汇广场店),佛山,,,5.0,5.0,满意,手撕香辣酱鸭外卖体验很不错！鸭肉处理得干净，肉质紧实不干柴，每一丝肉都吸满酱汁，香辣味道很到位，不会过分呛辣。手撕的吃起来很过瘾，外卖包装密封性很好#非遗手撕酱鸭（香辣） 小份(约110g)# #五香卤蛋 1个# #香卤豆脯干（微辣/个） 1个#,nan,nan,nan,nan,nan,"香卤豆脯干（微辣/个）(1个),单价0.7*数量4/非遗手撕酱鸭（香辣）(小份(约110g)),单价24.8*数量1/五香卤蛋(1个),单价2.0*数量1"
美团,2026-08-12,2026-08-12T00:27:58,煌上煌酱鸭(佛山西樵星元汇广场店),佛山,,,5.0,5.0,满意,真心推荐，卖相佳，价格实在，吃得超开心，下回一定再来。?,nan,nan,nan,nan,nan,"香卤鸭翅中(口味可选/个)(1个,香辣),单价2.6*数量5/五香卤蛋(1个),单价2.0*数量2/香辣鸡翅尖（个）(1个),单价1.5*数量1/素菜双拼（特价）(小份（约120g）,毛豆,腐竹),单价8.8*数量1"
美团,2026-08-14,2026-08-14T13:15:08,煌上煌酱鸭(瑞金宝钢小学店),赣州,,,3.0,5.0,满意,炒饭一股很不新鲜的味道，盒子上一堆白色的粉,nan,nan,nan,nan,nan,nan
美团,2026-08-06,2026-08-06T15:15:33,煌上煌酱鸭(卤味饭·怡景苑店),上饶,,,5.0,1.0,不满意,nan,nan,nan,nan,nan,nan,nan
美团,2026-08-04,2026-08-04T19:50:38,煌上煌酱鸭(卤味饭·怡景苑店),上饶,,,5.0,5.0,满意,这家店的外卖包装干净卫生，,nan,nan,nan,nan,nan,"香辣蟹钳(约250克（大份）),单价45.8*数量1"
美团,2026-08-04,2026-08-04T18:27:33,煌上煌酱鸭(卤味饭·怡景苑店),上饶,1.0,0.0,0.0,1.0,不满意,#味道不好 #商家服务不佳 ,顾客无缘无故退款，我没给退就给我送差评，顾客备注说放点腐竹，藕片毛豆，我都按顾客要求给他放了，后来他又打电话来说我给他鸭肉放多了，说他不吃鸭肉，她想素菜多点，我说你又没有说肉少放点，后台，你可以看看顾客备注,nan,nan,nan,nan,nan
美团,2026-08-04,2026-08-04T15:55:44,煌上煌酱鸭(卤味饭·怡景苑店),上饶,,,5.0,1.0,不满意,nan,nan,nan,nan,nan,nan,nan
美团,2026-08-03,2026-08-03T15:33:02,煌上煌酱鸭(卤味饭·怡景苑店),上饶,,,5.0,1.0,不满意,nan,nan,nan,nan,nan,nan,nan
美团,2026-08-02,2026-08-02T15:11:44,煌上煌酱鸭(卤味饭·怡景苑店),上饶,,,5.0,1.0,不满意,nan,nan,nan,nan,nan,nan,nan
美团,2026-08-01,2026-08-01T15:38:12,煌上煌酱鸭(卤味饭·怡景苑店),上饶,,,5.0,1.0,不满意,nan,nan,nan,nan,nan,nan,nan
美团,2026-08-10,2026-08-10T19:19:11,煌上煌酱鸭(卤味饭·怡景苑店),上饶,,,5.0,1.0,不满意,nan,nan,nan,nan,nan,nan,nan
美团,2026-08-10,2026-08-10T16:21:59,煌上煌酱鸭(卤味饭·怡景苑店),上饶,5.0,5.0,5.0,5.0,满意,鸭肉口口入味，小菜萝卜丁脆爽，好好吃，十块钱超值，推荐给同事了,nan,nan,nan,nan,nan,"煌上煌香卤烧鸭饭+随机素菜(微微辣),单价10.0*数量1"
美团,2026-08-10,2026-08-10T15:34:17,煌上煌酱鸭(卤味饭·怡景苑店),上饶,,,5.0,1.0,不满意,nan,nan,nan,nan,nan,nan,nan
美团,2026-08-09,2026-08-09T20:23:27,煌上煌酱鸭(卤味饭·怡景苑店),上饶,,,5.0,1.0,不满意,"餐品分量非常扎实, 加入回购清单, 餐品物有所值，很划算, ",nan,nan,nan,nan,nan,nan
美团,2026-08-09,2026-08-09T20:23:02,煌上煌酱鸭(卤味饭·怡景苑店),上饶,,,5.0,1.0,不满意,"餐品物有所值，很划算, 餐品包装严密完好, 菜品食材新鲜又卫生, ",nan,nan,nan,nan,nan,nan
美团,2026-08-08,2026-08-08T21:33:40,煌上煌酱鸭(卤味饭·怡景苑店),上饶,5.0,5.0,5.0,5.0,满意,非常实惠，味道棒棒的,nan,nan,nan,nan,nan,"【双拼加量】牛肉+耳丝+素菜+米饭（1份）(微辣),单价15.33*数量1"
美团,2026-08-08,2026-08-08T21:33:15,煌上煌酱鸭(卤味饭·怡景苑店),上饶,5.0,5.0,5.0,5.0,满意,这套餐没得说，好吃,nan,nan,nan,nan,nan,"【双拼加量】牛肉+耳丝+素菜+米饭（1份）(微辣),单价15.33*数量1"
美团,2026-08-08,2026-08-08T14:51:52,煌上煌酱鸭(卤味饭·怡景苑店),上饶,,,5.0,1.0,不满意,nan,nan,nan,nan,nan,nan,nan
美团,2026-08-08,2026-08-08T10:33:45,煌上煌酱鸭(卤味饭·怡景苑店),上饶,,,5.0,1.0,不满意,"餐品分量非常扎实, ",nan,nan,nan,nan,nan,nan
美团,2026-08-08,2026-08-08T10:31:36,煌上煌酱鸭(卤味饭·怡景苑店),上饶,,,5.0,1.0,不满意,"餐品分量非常扎实, ",nan,nan,nan,nan,nan,nan
美团,2026-08-07,2026-08-07T10:45:11,煌上煌酱鸭(卤味饭·怡景苑店),上饶,,,5.0,5.0,满意,nan,nan,nan,nan,nan,nan,"[嘎嘎好吃]牛肉(约250克（大份）,凉拌牛肉,切开),单价54.8*数量1"
美团,2026-08-12,2026-08-12T16:56:44,煌上煌酱鸭(卤味饭·怡景苑店),上饶,,,5.0,1.0,不满意,nan,nan,nan,nan,nan,nan,nan
美团,2026-08-02,2026-08-02T00:46:33,煌上煌酱鸭(宁德霞浦百花新村店),宁德,4.0,4.0,5.0,5.0,满意,nan,nan,nan,nan,nan,nan,"煌上煌素菜双拼150g(香辣),单价8.2*数量1"
美团,2026-08-02,2026-08-02T00:46:26,煌上煌酱鸭(宁德霞浦百花新村店),宁德,4.0,5.0,4.0,5.0,满意,nan,nan,nan,nan,nan,nan,"煌上煌手撕酱鸭100g(酱香),单价16.6*数量1"
美团,2026-08-06,2026-08-06T20:30:24,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,nan,收到您的好评，我们像中了彩票一样开心！感谢鼓励，我们会继续用心，让每一位顾客都感受到这份诚意！,nan,nan,nan,nan,"香辣鸡翅尖(小份约100克),单价11.2*数量1/稻香米饭(1人份),单价2.0*数量1/鲜拌苔菜(大份（约250g）),单价19.6*数量1/香卤豆筋(约180克（小份）),单价8.8*数量1/【非遗】招牌手撕酱鸭「小试尝鲜50克」(小试尝鲜50g,酱辣),单价13.35*数量1"
美团,2026-08-06,2026-08-06T10:53:57,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,nan,收到您的好评，我们干劲满满！感谢认可，我们会继续努力，不断提升品质，期待再次为您服务！,nan,nan,nan,nan,"招牌酱香鸭边腿(1个,不辣,切,加热),单价18.98*数量1/稻香米饭(1人份),单价2.0*数量1/香卤翅中(1个鸭翅中),单价3.94*数量4"
美团,2026-08-05,2026-08-05T20:46:03,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,商家给的量也很足，味道也很不错，总体来说很值得购买,非常感谢您的认可与好评，能收获您的称赞超开心，期待下次还能为您送上美味呀！,"【非遗】招牌手撕酱鸭,香卤豆筋",nan,nan,nan,"香卤豆筋(约180克（小份）),单价8.8*数量1/【非遗】招牌手撕酱鸭(中份约138克,酱辣),单价34.84*数量1"
美团,2026-08-05,2026-08-05T19:31:02,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,味道不错，第二次点了,感谢您的支持呀，很高兴您第二次选择我们，期待下次还能为您服务！,两荤一素吃饱餐,nan,nan,nan,"两荤一素吃饱餐(1人份),单价30.9*数量1"
美团,2026-08-04,2026-08-04T19:57:01,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,还行吧，鹌鹑我是感觉不好吃的，炒饭还行,感谢您认可炒饭的美味，对于鹌鹑口感不佳我们十分抱歉，希望下次能给您更好的用餐感受呀~,nan,nan,nan,nan,"手撕酱鸭炒饭+荤菜三选一(1人份),单价31.67*数量1"
美团,2026-08-03,2026-08-03T22:19:26,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,#招牌酱香鸭边腿# #招牌酱香鹌鹑# ,感谢您对招牌酱香鸭边腿和招牌酱香鹌鹑的关注呀，期待您下次再来品尝更多美味呢！,nan,nan,nan,nan,"招牌酱香鸭边腿(1个,微辣,不切,常温),单价18.98*数量1/招牌酱香鹌鹑(1只),单价6.8*数量2"
美团,2026-08-03,2026-08-03T20:02:13,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,不错不错，酱鸭肉挺香的口感微辣，确实不错,非常感谢您的认可呀，您夸赞的酱鸭肉能让您满意真是太开心啦，欢迎您下次继续来品尝哦！,nan,nan,nan,nan,"酱香鸭块(大份约350克),单价22.44*数量1/稻香米饭(1人份),单价2.0*数量1/香卤豆筋(约180克（小份）),单价8.8*数量1/香辣鸭头(1个,切开),单价9.13*数量1"
美团,2026-08-03,2026-08-03T14:36:28,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,鸭腿皮脆肉嫩汁水多，卤香入味不腥不柴，分量实在，下饭神器！,非常感谢您对鸭腿的高度认可呀，您夸赞的鸭腿皮脆肉嫩、卤香入味又分量实在，能获您好评超开心，期待您下次继续来品尝美味~,nan,nan,nan,nan,"招牌酱香鸭边腿(1个,不辣,不切,加热),单价18.98*数量2/稻香米饭(1人份),单价2.0*数量1"
美团,2026-08-03,2026-08-03T12:00:26,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,3.0,5.0,满意,nan,nan,nan,nan,nan,nan,"酱香鸭块(大份约350克),单价22.44*数量1/鲜拌苔菜*推荐(约120g),单价9.9*数量1/招牌酱香鹌鹑(1只),单价6.8*数量2/招牌酱香鸭边腿(1个,微辣,不切,常温),单价18.98*数量1"
美团,2026-08-03,2026-08-03T09:32:08,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,nan,感谢您的好评！您的每一次肯定，都是在为我们加油打气。我们会保持这份热情，用心服务好每一位顾客。,nan,nan,nan,nan,"香卤豆筋(约180克（小份）),单价8.8*数量1/香辣鸭板肠(小份约80克,微辣),单价22.4*数量1/鲜拌竹笋(约180克（小份）),单价8.8*数量1/香辣牛肉(小份约100克),单价35.43*数量1/【非遗】招牌手撕酱鸭「小试尝鲜50克」(小试尝鲜50g,酱香),单价13.35*数量1"
美团,2026-08-02,2026-08-02T11:46:26,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,这笋不错，味道挺好的，下饭的干活#鲜拌竹笋#，锁骨的话还是得点辣的得劲,感谢您的好评呀，鲜拌竹笋味道好很下饭，锁骨点辣的确实带劲，期待您下次再来品尝更多美味~,nan,nan,nan,nan,"稻香米饭(1人份),单价2.0*数量1/不辣鸭锁骨(小份180克,不辣),单价20.22*数量1/鲜拌竹笋(约180克（小份）),单价8.8*数量1"
美团,2026-08-02,2026-08-02T11:39:38,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,鸭腿皮脆肉嫩汁水多，卤香入味不腥不柴，分量实在，下饭神器！,亲~非常感谢您的好评呀，您夸赞的鸭腿皮脆肉嫩又入味，分量还足，能让您吃得满意我们超开心呢~,nan,nan,nan,nan,"稻香米饭(1人份),单价2.0*数量2/招牌酱香鸭边腿(1个,不辣,不切,加热),单价18.98*数量2"
美团,2026-08-01,2026-08-01T18:46:02,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,酱鸭量不大味道可以，要小心里面的碎骨头，豆筋是没得说了好吃,感谢您认可豆筋的美味呀，很开心您吃得满意~对于酱鸭量不大以及有碎骨给您造成的不太好的感受我们深感歉意呢。,nan,nan,nan,nan,"【非遗】招牌手撕酱鸭「小试尝鲜50克」(小试尝鲜50g,酱香),单价13.35*数量1/稻香米饭(1人份),单价2.0*数量1/香卤豆筋(约180克（小份）),单价8.8*数量1/香辣鸭头(1个,不切),单价9.13*数量1"
美团,2026-08-10,2026-08-10T18:39:13,煌上煌酱鸭(宁德霞浦百花新村店),宁德,,,4.0,5.0,满意,味道不错#香辣蟹钳# #香辣牛肉# #[素卤菜拼盘]8.9吃5种#,非常感谢您的认可呀，香辣蟹钳、香辣牛肉和素卤菜拼盘能获您称赞，很高兴给您带来美妙味觉享受~,nan,nan,nan,nan,"香辣牛肉(小份约100克),单价35.43*数量1/[素卤菜拼盘]8.9吃5种(200克),单价8.9*数量1/香辣蟹钳(小份约100克),单价22.34*数量1"
美团,2026-08-10,2026-08-10T18:32:37,煌上煌酱鸭(宁德霞浦百花新村店),宁德,,,5.0,5.0,满意,加入回购清单，这家店的外卖包装干净卫生，菜品食材新鲜又卫生，,非常感谢您的认可与好评，很高兴您认可我们的外卖包装和菜品食材，期待您下次继续光临！,nan,nan,nan,nan,"招牌酱辣干香鸭脖(大份约300克,重辣),单价40.32*数量1"
美团,2026-08-10,2026-08-10T20:25:35,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,nan,谢谢亲的鼓励！您的满意是我们前进的光，我们会保持初心，不断提升，期待下次与您相遇～,nan,nan,nan,nan,"鲜拌苔菜*推荐(约120g),单价9.9*数量1/【非遗】招牌手撕酱鸭「小试尝鲜50克」(小试尝鲜50g,酱辣),单价13.35*数量1/香辣嗦螺（清凉一夏）(大份1斤500g,加热——口味更佳浓郁),单价23.89*数量1"
美团,2026-08-10,2026-08-10T18:44:39,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,1.0,不满意,好吃好吃,感谢您的喜爱，期待下次能再为您带来美味体验！,nan,nan,nan,nan,nan
美团,2026-08-09,2026-08-09T20:17:03,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,菜品食材新鲜又卫生，,非常感谢您认可食材的新鲜卫生，您的肯定是对我们最大的鼓励，期待您下次继续来品尝佳肴！,nan,nan,nan,nan,"稻香米饭(1人份),单价2.0*数量1/酱香鸭块(小份约200克),单价17.95*数量1/招牌酱香鸭边腿(1个,微辣,切,常温),单价18.98*数量1"
美团,2026-08-08,2026-08-08T19:54:57,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,"配送得很快，味道非常的香，
打开就闻到非常像的味道，还会接着点了",非常感谢您的好评呀，您夸赞配送快和菜品香味扑鼻真让人开心，期待您下次继续选择我们的美食哟~,nan,nan,nan,nan,"【非遗】招牌手撕酱鸭(小份约110可,酱辣),单价27.79*数量1/招牌酱香鹌鹑(1只),单价6.8*数量2/稻香米饭(1人份),单价2.0*数量1"
美团,2026-08-08,2026-08-08T17:44:12,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,这个鹌鹑超好吃的 小小只也很有肉 很适合追剧的时候查,亲，非常感谢您夸赞鹌鹑超好吃呀，小小只很有肉，能让您追剧时吃得满足，真心感谢您的好评呢~,nan,nan,nan,nan,"香辣鸭肫(小份约100克,微辣),单价20.03*数量1/招牌酱香鹌鹑(1只),单价6.8*数量3"
美团,2026-08-08,2026-08-08T11:34:35,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,别有风味，鸭腿老大一个了吃的确实过瘾，味道也不赖，太中了,感谢您的认可呀，鸭腿超大吃得超过瘾，能得到您的称赞太开心啦，欢迎您下次继续光临呀！,nan,nan,nan,nan,"香卤酱干(约180克（小份）),单价9.9*数量1/稻香米饭(1人份),单价2.0*数量1/招牌酱香鸭边腿(1个,微辣,不切,常温),单价18.98*数量1"
美团,2026-08-08,2026-08-08T11:33:54,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,nan,谢谢您的好评支持！您的满意是我们前进的动力，我们会继续努力提升，期待与您再次相遇，祝一切美好！,nan,nan,nan,nan,"不辣牛肉(小份（约110克）),单价39.2*数量1/香辣鸭头(1个,切开),单价9.13*数量1/不辣鸭翅中(小份约160g,不辣),单价19.5*数量1/稻香米饭(1人份),单价2.0*数量1/鲜拌竹笋(约280克（中份）),单价13.8*数量1/香辣鸭板肠(小份约80克,微辣),单价22.4*数量1"
美团,2026-08-07,2026-08-07T19:49:35,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,餐品包装严密完好，这家店的外卖包装干净卫生，,感谢您认可我们的外卖包装呢，餐品包装严密又卫生，能让您吃得舒心，很开心您对包装满意呀~,nan,nan,nan,nan,"招牌酱香鸭边腿(1个,微辣,切,常温),单价18.98*数量1/稻香米饭(1人份),单价2.0*数量1/香辣鸭脖(小份约150g,香辣),单价19.39*数量1"
美团,2026-08-14,2026-08-14T00:45:36,煌上煌酱鸭(宁德霞浦百花新村店),宁德,5.0,5.0,5.0,5.0,满意,nan,nan,nan,nan,nan,nan,nan
美团,2026-08-12,2026-08-12T18:34:32,煌上煌酱鸭(宁德霞浦百花新村店),宁德,,,5.0,1.0,不满意,包装完整，鸡翅尖入味十足，越啃越香，辣味刚刚好。手撕酱鸭肉质紧实，酱香味浓郁，轻轻一撕肉就分离，一点不柴。整体口味很赞，分量实在，追剧吃太合适，回购无疑！,非常感谢您的喜爱呀，鸡翅尖入味香辣，手撕酱鸭酱香浓郁超棒，能让您追剧吃得开心，真的很荣幸~,nan,nan,nan,nan,nan
美团,2026-08-14,2026-08-14T18:10:41,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,有一说一，味道不孬,感谢您的认可，期待能继续为您提供美味佳肴，欢迎下次再来！,nan,nan,nan,nan,"稻香米饭(1人份),单价2.0*数量1/香酥鳕条鱼(小份约100克),单价9.52*数量1/香辣鸭头(1个,切开),单价9.13*数量1/香卤酱干(约180克（小份）),单价9.9*数量1"
美团,2026-08-14,2026-08-14T11:19:51,煌上煌酱鸭(万科大都荟店·卤味小吃·炒饭),厦门,,,5.0,5.0,满意,餐品分量非常扎实，餐品包装严密完好，加入回购清单，,非常感谢您的认可呀，餐品分量扎实且包装完好能获您青睐，超开心，期待您下次继续光临！,nan,nan,nan,nan,nan
